id,objective_id,kr_key,description,metric_label,unit,baseline_num,target_num,target_text,actual_num,score,weight,status,notes,created_at,updated_at
348,120,fruit_veg_portions,Increase fruit & vegetable portions from 3 portions/day to 4 portions/day.,fruit & vegetable portions,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 10:21:24.855774,2026-02-24 10:21:24.855779
349,120,daily_hydration,Increase daily hydration from 2.5 L/day to 3 L/day.,daily hydration,L/day,2.5,3,,2.5,62.5,1,active,"{""concept_key"": ""hydration""}",2026-02-24 10:21:24.871315,2026-02-24 10:21:24.871321
350,120,reduce_processed_food,Reduce processed food intake from 2 portions/day to 1 portions/day.,processed food intake,portions/day,2,1,,2,50,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 10:21:24.887202,2026-02-24 10:21:24.887209
351,120,protein_intake_step,Increase protein intake from 3 portions/day to 4 portions/day.,protein intake,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 10:21:24.89979,2026-02-24 10:21:24.899795
352,121,strength_sessions,Increase strength sessions from 2 sessions/week to 3 sessions/week.,strength sessions,sessions/week,2,3,,2,50,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 10:21:43.881483,2026-02-24 10:21:43.881489
353,121,mobility_sessions,Increase mobility/flexibility work from 3 sessions/week to 4 sessions/week.,mobility/flexibility work,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 10:21:43.893423,2026-02-24 10:21:43.893428
354,122,emotional_regulation_practice,Increase emotional regulation practice from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 10:21:50.240588,2026-02-24 10:21:50.240595
355,122,stress_recovery_breaks,Increase stress-recovery techniques from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 10:21:50.253531,2026-02-24 10:21:50.253537
356,122,positive_connection_actions,Increase positive connection actions from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""positive_connection""}",2026-02-24 10:21:50.267347,2026-02-24 10:21:50.267354
357,123,fruit_veg_portions,Increase fruit & vegetable portions from 3 portions/day to 4 portions/day.,portions/day,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 10:21:57.798674,2026-02-24 10:21:57.798678
358,123,daily_hydration_l,Increase daily hydration from 2.5 L/day to 3 L/day.,litres/day,L/day,2.5,3,,2.5,62.5,1,active,"{""concept_key"": ""hydration""}",2026-02-24 10:21:57.807422,2026-02-24 10:21:57.807427
359,123,processed_food_portions,Reduce processed food intake from 2 portions/day to 1 portions/day.,portions/day,portions/day,2,1,,2,50,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 10:21:57.816704,2026-02-24 10:21:57.816709
360,123,protein_portions,Increase protein intake from 3 portions/day to 4 portions/day.,portions/day,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 10:21:57.827157,2026-02-24 10:21:57.827162
361,124,bedtime_consistency,Increase consistent bedtimes from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 10:22:07.486525,2026-02-24 10:22:07.48653
362,124,sleep_full_duration,Increase nights with 7+ hours sleep from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 10:22:07.497759,2026-02-24 10:22:07.497765
363,124,wake_refreshed_nights,Increase nights waking refreshed from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 10:22:07.522449,2026-02-24 10:22:07.522455
364,125,fruit_veg_portions,Increase fruit & vegetable portions from 3 portions/day to 4 portions/day.,fruit & vegetable portions,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 10:22:07.707645,2026-02-24 10:22:07.707651
365,125,daily_hydration,Increase daily hydration from 2.5 L/day to 3 L/day.,daily hydration,L/day,2.5,3,,2.5,62.5,1,active,"{""concept_key"": ""hydration""}",2026-02-24 10:22:07.724405,2026-02-24 10:22:07.724411
366,125,reduce_processed_food,Reduce processed food intake from 2 portions/day to 1 portions/day.,processed food intake,portions/day,2,1,,2,50,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 10:22:07.738906,2026-02-24 10:22:07.738913
367,125,protein_intake_step,Increase protein intake from 3 portions/day to 4 portions/day.,protein intake,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 10:22:07.750917,2026-02-24 10:22:07.750922
368,126,emotional_regulation_practice,Increase emotional regulation practice from 6 days/week to 7 days/week.,emotional_regulation practice,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 10:22:19.577592,2026-02-24 10:22:19.577599
369,126,stress_recovery_techniques,Increase stress-recovery techniques from 6 days/week to 7 days/week.,stress-recovery techniques,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 10:22:19.619743,2026-02-24 10:22:19.619748
370,126,support_openness_actions,Increase support/openness actions from 6 days/week to 7 days/week.,support/openness actions,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""support_openness""}",2026-02-24 10:22:19.629934,2026-02-24 10:22:19.629939
371,127,strength_sessions_week,Increase strength sessions from 2 sessions/week to 3 sessions/week.,strength sessions,sessions/week,2,3,,2,50,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 10:22:22.413103,2026-02-24 10:22:22.413111
372,127,flexibility_days_week,Increase mobility/flexibility work from 3 sessions/week to 4 sessions/week.,mobility/flexibility work,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 10:22:22.426856,2026-02-24 10:22:22.426861
373,128,consistent_bedtimes,Increase consistent bedtimes from 4 nights/week to 5 nights/week.,consistent bedtimes,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 10:22:31.932293,2026-02-24 10:22:31.932299
374,128,nights_7_plus_sleep,Increase nights with 7+ hours sleep from 4 nights/week to 5 nights/week.,nights with 7+ hours sleep,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 10:22:31.943568,2026-02-24 10:22:31.943572
375,128,wake_refreshed_nights,Increase nights waking refreshed from 4 nights/week to 5 nights/week.,nights waking refreshed,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 10:22:31.954179,2026-02-24 10:22:31.954185
376,129,strength_sessions_weekly,Increase strength sessions from 2 sessions/week to 3 sessions/week.,strength sessions,sessions/week,2,3,,2,50,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 10:22:45.945778,2026-02-24 10:22:45.945782
377,129,mobility_sessions_weekly,Increase mobility/flexibility work from 3 sessions/week to 4 sessions/week.,mobility/flexibility sessions,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 10:22:45.957186,2026-02-24 10:22:45.95719
378,130,fruit_veg_portions,Increase fruit & vegetable portions from 3 portions/day to 4 portions/day.,fruit & vegetable portions,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 10:22:54.495993,2026-02-24 10:22:54.495998
379,130,daily_hydration_l,Increase daily hydration from 2.5 L/day to 3 L/day.,daily hydration,L/day,2.5,3,,2.5,62.5,1,active,"{""concept_key"": ""hydration""}",2026-02-24 10:22:54.506071,2026-02-24 10:22:54.506076
380,130,reduce_processed_portions,Reduce processed food intake from 2 portions/day to 1 portions/day.,processed food intake,portions/day,2,1,,2,50,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 10:22:54.515044,2026-02-24 10:22:54.51505
381,130,protein_intake_step,Increase protein intake from 3 portions/day to 4 portions/day.,protein intake,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 10:22:54.524001,2026-02-24 10:22:54.524004
382,131,emotional_regulation,Increase emotional regulation practice from 4 days/week to 5 days/week.,emotional regulation practice,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 10:22:55.243351,2026-02-24 10:22:55.243356
383,131,stress_recovery,Increase stress-recovery techniques from 4 days/week to 5 days/week.,stress-recovery techniques,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 10:22:55.253962,2026-02-24 10:22:55.253966
384,131,positive_connection,Increase positive connection actions from 4 days/week to 5 days/week.,positive connection actions,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""positive_connection""}",2026-02-24 10:22:55.2648,2026-02-24 10:22:55.264805
385,131,support_openness,Increase support/openness actions from 4 days/week to 5 days/week.,support/openness actions,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""support_openness""}",2026-02-24 10:22:55.27546,2026-02-24 10:22:55.275464
386,132,bedtime_consistency,Increase consistent bedtimes from 2 nights/week to 4 nights/week.,nights/week,nights/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 10:23:07.016517,2026-02-24 10:23:07.016521
387,132,sleep_duration,Increase nights with 7+ hours sleep from 2 nights/week to 4 nights/week.,nights/week,nights/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 10:23:07.027657,2026-02-24 10:23:07.027663
388,132,sleep_quality,Increase nights waking refreshed from 2 nights/week to 4 nights/week.,nights/week,nights/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 10:23:07.039536,2026-02-24 10:23:07.039543
389,133,emotional_regulation,Increase emotional regulation practice from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 10:23:14.754515,2026-02-24 10:23:14.754519
390,133,stress_recovery,Increase stress-recovery techniques from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 10:23:14.764006,2026-02-24 10:23:14.76401
391,133,support_openness,Increase support/openness actions from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""support_openness""}",2026-02-24 10:23:14.773153,2026-02-24 10:23:14.773157
392,134,increase_fruit_veg,Increase fruit & vegetable portions from 3 portions/day to 4 portions/day.,fruit & vegetable portions,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 10:23:17.30459,2026-02-24 10:23:17.304595
393,134,increase_hydration,Increase daily hydration from 2.5 L/day to 3 L/day.,daily hydration,L/day,2.5,3,,2.5,62.5,1,active,"{""concept_key"": ""hydration""}",2026-02-24 10:23:17.318484,2026-02-24 10:23:17.318487
394,134,reduce_processed_food,Reduce processed food intake from 2 portions/day to 1 portions/day.,processed food intake,portions/day,2,1,,2,50,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 10:23:17.333815,2026-02-24 10:23:17.33382
395,134,protein_intake_step,Increase protein intake from 3 portions/day to 4 portions/day.,protein intake,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 10:23:17.345383,2026-02-24 10:23:17.345388
396,135,strength_sessions,Increase strength sessions from 2 sessions/week to 3 sessions/week.,sessions/week,sessions/week,2,3,,2,50,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 10:23:19.751003,2026-02-24 10:23:19.751007
397,135,mobility_sessions,Increase mobility/flexibility work from 3 sessions/week to 4 sessions/week.,sessions/week,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 10:23:19.760395,2026-02-24 10:23:19.760399
398,136,consistent_bedtimes,Increase consistent bedtimes from 3 nights/week to 5 nights/week.,consistent bedtimes,nights/week,3,5,,3,42.857142857142854,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 10:23:25.33704,2026-02-24 10:23:25.337045
399,136,nights_with_7plus_sleep,Increase nights with 7+ hours sleep from 3 nights/week to 5 nights/week.,nights with 7+ hours sleep,nights/week,3,5,,3,42.857142857142854,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 10:23:25.349863,2026-02-24 10:23:25.349868
400,136,nights_waking_refreshed,Increase nights waking refreshed from 3 nights/week to 5 nights/week.,nights waking refreshed,nights/week,3,5,,3,42.857142857142854,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 10:23:25.361346,2026-02-24 10:23:25.36135
401,137,emotional_regulation_practice,Increase emotional regulation practice from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 10:23:38.281598,2026-02-24 10:23:38.281602
402,137,stress_recovery_techniques,Increase stress-recovery techniques from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 10:23:38.290973,2026-02-24 10:23:38.290978
403,137,positive_connection_actions,Increase positive connection actions from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""positive_connection""}",2026-02-24 10:23:38.299778,2026-02-24 10:23:38.299783
404,138,strength_sessions_per_week,Increase strength sessions from 2 sessions/week to 3 sessions/week.,strength sessions,sessions/week,2,3,,2,50,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 10:23:38.639954,2026-02-24 10:23:38.639959
405,138,mobility_sessions_per_week,Increase mobility/flexibility work from 3 sessions/week to 4 sessions/week.,mobility/flexibility work,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 10:23:38.659609,2026-02-24 10:23:38.659615
406,139,increase_fruit_veg,Increase fruit & vegetable portions from 3 portions/day to 4 portions/day.,fruit & vegetable portions,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 10:23:54.19766,2026-02-24 10:23:54.197665
407,139,increase_hydration,Increase daily hydration from 2.5 L/day to 3 L/day.,daily hydration,L/day,2.5,3,,2.5,62.5,1,active,"{""concept_key"": ""hydration""}",2026-02-24 10:23:54.207575,2026-02-24 10:23:54.207579
408,139,reduce_processed_food,Reduce processed food intake from 2 portions/day to 1 portions/day.,processed food intake,portions/day,2,1,,2,50,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 10:23:54.217433,2026-02-24 10:23:54.217437
409,139,increase_protein,Increase protein intake from 3 portions/day to 4 portions/day.,protein intake,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 10:23:54.227505,2026-02-24 10:23:54.227508
410,140,bedtime_consistency,Increase consistent bedtimes from 5 nights/week to 6 nights/week.,nights/week,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 10:24:06.783387,2026-02-24 10:24:06.783393
411,140,sleep_duration,Increase nights with 7+ hours sleep from 5 nights/week to 6 nights/week.,nights/week,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 10:24:06.797547,2026-02-24 10:24:06.797553
412,140,sleep_quality,Increase nights waking refreshed from 5 nights/week to 6 nights/week.,nights/week,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 10:24:06.811014,2026-02-24 10:24:06.811021
413,141,increase_fruit_veg,Increase fruit & vegetable portions from 3 portions/day to 4 portions/day.,fruit & vegetable portions,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 10:24:13.948533,2026-02-24 10:24:13.948537
414,141,daily_hydration,Increase daily hydration from 2.5 L/day to 3 L/day.,daily hydration,L/day,2.5,3,,2.5,62.5,1,active,"{""concept_key"": ""hydration""}",2026-02-24 10:24:13.958007,2026-02-24 10:24:13.958011
415,141,reduce_processed_food,Reduce processed food intake from 2 portions/day to 1 portions/day.,processed food intake,portions/day,2,1,,2,50,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 10:24:13.96724,2026-02-24 10:24:13.967246
416,141,increase_protein_portions,Increase protein intake from 3 portions/day to 4 portions/day.,protein intake,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 10:24:13.976351,2026-02-24 10:24:13.976354
417,142,strength_sessions,Increase strength sessions from 2 sessions/week to 3 sessions/week.,sessions/week,sessions/week,2,3,,2,,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 10:24:18.21245,2026-02-24 10:24:18.212455
418,142,mobility_sessions,Increase mobility/flexibility work from 3 sessions/week to 4 sessions/week.,sessions/week,sessions/week,3,4,,3,,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 10:24:18.222654,2026-02-24 10:24:18.222658
419,143,emotional_regulation,Increase emotional regulation practice from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 10:24:22.244799,2026-02-24 10:24:22.244805
420,143,stress_recovery,Increase stress-recovery techniques from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 10:24:22.255368,2026-02-24 10:24:22.255373
421,143,positive_connection,Increase positive connection actions from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""positive_connection""}",2026-02-24 10:24:22.266497,2026-02-24 10:24:22.266501
422,144,consistent_bedtimes,Increase consistent bedtimes from 6 nights/week to 7 nights/week.,consistent bedtimes,nights/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 10:24:26.760038,2026-02-24 10:24:26.760043
423,144,sleep_7plus_nights,Increase nights with 7+ hours sleep from 6 nights/week to 7 nights/week.,nights with 7+ hours sleep,nights/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 10:24:26.771503,2026-02-24 10:24:26.771506
424,144,wake_refreshed_nights,Increase nights waking refreshed from 5 nights/week to 6 nights/week.,nights waking refreshed,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 10:24:26.782945,2026-02-24 10:24:26.782949
425,145,daily_hydration_l,Increase daily hydration from 3.5 L/day to 4 L/day.,L/day,L/day,3.5,4,,3.5,87.5,1,active,"{""concept_key"": ""hydration""}",2026-02-24 10:24:50.815049,2026-02-24 10:24:50.815054
426,145,protein_portions_per_day,Increase protein intake from 4 portions/day to 4.5 portions/day.,portions/day,portions/day,4,4.5,,4,80,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 10:24:50.825308,2026-02-24 10:24:50.825314
427,146,bedtime_consistency,Increase consistent bedtimes from 4 nights/week to 5 nights/week.,consistent bedtimes,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 10:24:53.047943,2026-02-24 10:24:53.047948
428,146,sleep_duration,Increase nights with 7+ hours sleep from 4 nights/week to 5 nights/week.,nights with 7+ hours sleep,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 10:24:53.059467,2026-02-24 10:24:53.059472
429,146,sleep_quality,Increase nights waking refreshed from 4 nights/week to 5 nights/week.,nights waking refreshed,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 10:24:53.071813,2026-02-24 10:24:53.071817
430,147,emotional_regulation,Increase emotional regulation practice from 4 days/week to 5 days/week.,emotional regulation practice,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 10:24:53.854719,2026-02-24 10:24:53.854724
431,147,stress_recovery,Increase stress-recovery techniques from 4 days/week to 5 days/week.,stress-recovery techniques,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 10:24:53.866322,2026-02-24 10:24:53.866327
432,147,support_openness,Increase support/openness actions from 4 days/week to 5 days/week.,support/openness actions,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""support_openness""}",2026-02-24 10:24:53.878016,2026-02-24 10:24:53.878023
433,148,increase_strength_sessions,Increase strength sessions from 3 sessions/week to 4 sessions/week.,sessions/week,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 10:25:04.281299,2026-02-24 10:25:04.281305
434,149,cardio_sessions,Increase cardio sessions from 2 sessions/week to 3 sessions/week.,cardio sessions,sessions/week,2,3,,2,66.66666666666666,1,active,"{""concept_key"": ""cardio_frequency""}",2026-02-24 10:25:15.086026,2026-02-24 10:25:15.086033
435,149,mobility_sessions,Increase mobility/flexibility work from 2 sessions/week to 3 sessions/week.,mobility/flexibility work,sessions/week,2,3,,2,50,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 10:25:15.097849,2026-02-24 10:25:15.097854
436,149,strength_training_step,Increase strength sessions from 1 sessions/week to 2 sessions/week.,strength sessions,sessions/week,1,2,,1,25,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 10:25:15.108954,2026-02-24 10:25:15.108958
437,150,emotional_regulation,Increase emotional regulation practice from 6 days/week to 7 days/week.,days/week,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 10:25:20.276321,2026-02-24 10:25:20.276326
438,150,stress_recovery,Increase stress-recovery techniques from 6 days/week to 7 days/week.,days/week,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 10:25:20.289967,2026-02-24 10:25:20.289972
439,150,positive_connection,Increase positive connection actions from 6 days/week to 7 days/week.,days/week,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""positive_connection""}",2026-02-24 10:25:20.302244,2026-02-24 10:25:20.302249
440,151,bedtime_consistency,Increase consistent bedtimes from 5 nights/week to 6 nights/week.,consistent bedtimes,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 10:25:23.721203,2026-02-24 10:25:23.721207
441,151,sleep_duration,Increase nights with 7+ hours sleep from 5 nights/week to 6 nights/week.,nights with 7+ hours sleep,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 10:25:23.730266,2026-02-24 10:25:23.73027
442,151,sleep_quality,Increase nights waking refreshed from 5 nights/week to 6 nights/week.,nights waking refreshed,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 10:25:23.739037,2026-02-24 10:25:23.73904
443,152,reduce_processed_food,Reduce processed food intake from 2 portions/day to 1 portions/day.,processed food intake,portions/day,2,1,,2,50,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 10:25:26.005663,2026-02-24 10:25:26.005669
444,152,increase_fruit_veg,Increase fruit & vegetable portions from 3 portions/day to 4 portions/day.,fruit & vegetable portions,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 10:25:26.016688,2026-02-24 10:25:26.016693
445,152,increase_hydration,Increase daily hydration from 2.5 L/day to 3 L/day.,daily hydration,L/day,2.5,3,,2.5,62.5,1,active,"{""concept_key"": ""hydration""}",2026-02-24 10:25:26.0275,2026-02-24 10:25:26.027505
446,152,protein_intake_step,Increase protein intake from 3 portions/day to 4 portions/day.,protein intake,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 10:25:26.039124,2026-02-24 10:25:26.039129
447,153,bedtime_consistency,Increase consistent bedtimes from 6 nights/week to 7 nights/week.,consistent bedtimes,nights/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 10:25:48.980478,2026-02-24 10:25:48.980485
448,153,sleep_duration_7plus,Increase nights with 7+ hours sleep from 6 nights/week to 7 nights/week.,nights with 7+ hours sleep,nights/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 10:25:48.992429,2026-02-24 10:25:48.992458
449,153,wake_refreshed,Increase nights waking refreshed from 5 nights/week to 6 nights/week.,nights waking refreshed,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 10:25:49.002915,2026-02-24 10:25:49.002919
450,154,fruit_veg_portions,Increase fruit & vegetable portions from 1 portions/day to 2 portions/day.,fruit & vegetable portions,portions/day,1,2,,1,20,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 10:25:52.851185,2026-02-24 10:25:52.851192
451,154,hydration_l_per_day,Increase daily hydration from 1 L/day to 1.5 L/day.,daily hydration,L/day,1,1.5,,1,25,1,active,"{""concept_key"": ""hydration""}",2026-02-24 10:25:52.863702,2026-02-24 10:25:52.863709
452,154,processed_food_portions,Reduce processed food intake from 4 portions/day to 2 portions/day.,processed food intake,portions/day,4,2,,4,0,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 10:25:52.878098,2026-02-24 10:25:52.878104
453,154,protein_portions,Increase protein intake from 1 portions/day to 2 portions/day.,protein intake,portions/day,1,2,,1,20,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 10:25:52.889781,2026-02-24 10:25:52.889786
454,155,strength_sessions_per_week,Increase strength sessions from 2 sessions/week to 3 sessions/week.,strength sessions,sessions/week,2,3,,2,50,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 10:25:54.030209,2026-02-24 10:25:54.030213
455,155,mobility_sessions_per_week,Increase mobility/flexibility work from 3 sessions/week to 4 sessions/week.,mobility/flexibility work,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 10:25:54.041799,2026-02-24 10:25:54.041803
456,156,practise_emotional_regulation,Increase emotional regulation practice from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 10:25:55.201678,2026-02-24 10:25:55.201682
457,156,practise_stress_recovery,Increase stress-recovery techniques from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 10:25:55.212298,2026-02-24 10:25:55.212303
458,156,reach_out_for_support,Increase support/openness actions from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""support_openness""}",2026-02-24 10:25:55.221721,2026-02-24 10:25:55.221727
459,157,increase_fruit_veg,Increase fruit & vegetable portions from 2 portions/day to 3 portions/day.,fruit & veg portions/day,portions/day,2,3,,2,40,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 10:26:19.1049,2026-02-24 10:26:19.104904
460,157,increase_hydration,Increase daily hydration from 2 L/day to 2.5 L/day.,L/day,L/day,2,2.5,,2,50,1,active,"{""concept_key"": ""hydration""}",2026-02-24 10:26:19.11734,2026-02-24 10:26:19.117344
461,157,reduce_processed_food,Reduce processed food intake from 3 portions/day to 2 portions/day.,processed portions/day,portions/day,3,2,,3,25,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 10:26:19.129556,2026-02-24 10:26:19.12956
462,157,protein_intake_step,Increase protein intake from 2 portions/day to 3 portions/day.,protein intake,portions/day,2,3,,2,40,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 10:26:19.142363,2026-02-24 10:26:19.142369
